Date,Open,High,Low,Close,Volume
3/29/2023 15:30:00,1119.5,1122.4,1105.55,1117.35,8678073
3/31/2023 15:30:00,1127.5,1171.72,1127.35,1165.53,13001005
4/3/2023 15:30:00,1172.5,1174.5,1157.5,1165.72,4750238
4/5/2023 15:30:00,1174,1174,1154.28,1162.93,7505339
4/6/2023 15:30:00,1159.08,1177,1159.08,1170.72,8507771
4/10/2023 15:30:00,1175,1175.2,1160.78,1162.43,5981688
4/11/2023 15:30:00,1167,1170.5,1162.03,1168.18,4865301
4/12/2023 15:30:00,1168.18,1183.9,1165.03,1173.33,8389646
4/13/2023 15:30:00,1176.5,1182.9,1171,1177.75,5712541
4/17/2023 15:30:00,1212.47,1212.47,1174.53,1183.72,8274452
4/18/2023 15:30:00,1188.5,1188.5,1163,1170.18,4802172
4/19/2023 15:30:00,1169.53,1178.95,1166.1,1176,5664207
4/20/2023 15:30:00,1177.05,1179.5,1166.05,1173.03,3233882
4/21/2023 15:30:00,1175.33,1180.5,1168.2,1174.5,3529236
4/24/2023 15:30:00,1187.5,1190.45,1174,1179,5970048
4/25/2023 15:30:00,1183,1190.3,1175.25,1188.03,4262471
4/26/2023 15:30:00,1189.5,1193.05,1177.03,1181.05,3977129
4/27/2023 15:30:00,1187.5,1192,1182,1188.53,4230627
4/28/2023 15:30:00,1191,1211.95,1190.88,1210.25,7183342
5/2/2023 15:30:00,1218.1,1222.9,1214.05,1220.53,5991101
5/3/2023 15:30:00,1222.5,1222.5,1206.53,1210.05,3259053
5/4/2023 15:30:00,1210.58,1226.43,1207.3,1224,3985159
5/5/2023 15:30:00,1220.5,1230.68,1218,1220.88,4036548
5/8/2023 15:30:00,1225,1241.83,1222.08,1235.95,4224469
5/9/2023 15:30:00,1237.5,1243.4,1231.63,1239.78,2983468
5/10/2023 15:30:00,1245,1249.93,1240.6,1248.3,5017544
5/11/2023 15:30:00,1249.47,1254.75,1238.28,1240.15,4872451
5/12/2023 15:30:00,1234.9,1243.7,1228.25,1242.18,3209889
5/15/2023 15:30:00,1244.95,1252.28,1236.58,1244.63,3153587
5/16/2023 15:30:00,1247,1249.8,1225.08,1226.9,4023000
5/17/2023 15:30:00,1231.5,1232.5,1214.5,1219.65,4060722
5/18/2023 15:30:00,1224.78,1228.5,1213.58,1217.03,4857531
5/19/2023 15:30:00,1217.03,1222.97,1209.43,1220.97,3715280
5/22/2023 15:30:00,1217.5,1233,1216.18,1227.5,3431208
5/23/2023 15:30:00,1230.33,1234,1225.72,1227.28,2811473
5/24/2023 15:30:00,1222.95,1232,1216.72,1220.13,3743804
5/25/2023 15:30:00,1216.95,1224.5,1208.03,1219.97,5301647
5/26/2023 15:30:00,1229,1254.5,1225.38,1253.25,5827017
5/29/2023 15:30:00,1260.5,1265,1253.6,1260.3,4619754
5/30/2023 15:30:00,1260.3,1268.85,1257.18,1259.97,5234564
5/31/2023 15:30:00,1250,1254.93,1230.5,1234.95,12510304
6/1/2023 15:30:00,1240.08,1242.45,1229,1231.63,6734525
6/2/2023 15:30:00,1235.5,1241.43,1225.5,1227.6,7291995
6/5/2023 15:30:00,1233.6,1241.88,1229.22,1238.63,5034355
6/6/2023 15:30:00,1241.72,1243.85,1231,1239.68,3458161
6/7/2023 15:30:00,1243.5,1250,1236.3,1249.08,4759238
6/8/2023 15:30:00,1253,1258.43,1245.5,1249.83,5570815
6/9/2023 15:30:00,1253.5,1254.28,1239,1240.97,2712243
6/12/2023 15:30:00,1237.75,1244.6,1232.5,1242.08,2949893
6/13/2023 15:30:00,1247.5,1261.72,1243.13,1260.43,5190958
6/14/2023 15:30:00,1260.5,1277.5,1258.5,1275.93,6127509
6/15/2023 15:30:00,1275.9,1281.28,1267.75,1276.28,5451926
6/16/2023 15:30:00,1280.1,1291.2,1280.1,1288.7,11155180
6/19/2023 15:30:00,1292,1292,1271.33,1275.9,3137532
6/20/2023 15:30:00,1273.78,1282,1267.5,1278.55,3194085
6/21/2023 15:30:00,1278.5,1284.93,1274,1282.15,3212779
6/22/2023 15:30:00,1278,1286.65,1266,1267.75,3516244
6/23/2023 15:30:00,1264.45,1266.7,1256,1257.38,3059084
6/26/2023 15:30:00,1253.5,1257.7,1244.35,1247.78,5833893
6/27/2023 15:30:00,1248.28,1254.75,1243.33,1248.22,4471687
6/28/2023 15:30:00,1256.5,1268.93,1248.93,1264.75,5239872
6/30/2023 15:30:00,1273.2,1278.33,1266.72,1275.13,5146441
7/3/2023 15:30:00,1279.03,1311,1277.68,1307.85,5609248
7/4/2023 15:30:00,1312.5,1312.5,1286.63,1294.38,3720447
7/5/2023 15:30:00,1304.5,1304.5,1287.9,1292.25,4729479
7/6/2023 15:30:00,1288.03,1322.23,1288.03,1319.38,8822948
7/7/2023 15:30:00,1317.5,1332.48,1314,1316.8,6172684
7/10/2023 15:30:00,1344.45,1378,1337.5,1367.53,15340262
7/11/2023 15:30:00,1376.45,1385,1368.8,1382.35,9262001
7/12/2023 15:30:00,1383.15,1401,1380.83,1383.88,8645662
7/13/2023 15:30:00,1391.95,1399.5,1368.63,1371.5,6776172
7/14/2023 15:30:00,1375,1380.45,1362.55,1370.35,6979790
7/17/2023 15:30:00,1373.5,1407.53,1364,1398.35,10254545
7/18/2023 15:30:00,1408.5,1418.73,1396.5,1410.23,11937761
7/19/2023 15:30:00,1415,1428,1398.5,1420.93,18054869
7/20/2023 15:30:00,1290,1315.48,1290,1309.93,19358812
7/21/2023 15:30:00,1304.5,1307.45,1261.8,1269.38,15124619
7/24/2023 15:30:00,1240.5,1257.47,1234.65,1243.7,11863933
7/25/2023 15:30:00,1247,1252.6,1240,1242.9,6013010
7/26/2023 15:30:00,1242.5,1273.5,1242.5,1263.1,6455506
7/27/2023 15:30:00,1267.03,1268.83,1245.18,1251.35,8613449
7/28/2023 15:30:00,1256.03,1271.43,1250.28,1263.93,10413926
7/31/2023 15:30:00,1263.93,1276.95,1258.97,1274.63,4275587
8/1/2023 15:30:00,1277.5,1279.5,1252.65,1256.6,4768316
8/2/2023 15:30:00,1254.6,1256,1231.8,1243.18,6374107
8/3/2023 15:30:00,1237.65,1250.45,1229.03,1237.95,5084175
8/4/2023 15:30:00,1249.4,1258,1235.8,1254.78,11442805
8/7/2023 15:30:00,1260.5,1264.2,1252.5,1261.93,2991435
8/8/2023 15:30:00,1264,1267.22,1249.78,1254.33,4922036
8/9/2023 15:30:00,1252.43,1264.5,1240.55,1262.6,5743293
8/10/2023 15:30:00,1262.47,1275,1254.22,1268.22,7735299
8/11/2023 15:30:00,1266.22,1279.43,1256.18,1273.58,11089665
8/14/2023 15:30:00,1269.5,1291.15,1262.5,1288.63,4787906
8/16/2023 15:30:00,1275.5,1291.4,1275.5,1287.58,5101556
8/17/2023 15:30:00,1283.55,1289.05,1266.43,1269,6836872
8/18/2023 15:30:00,1265.63,1288.8,1254.28,1278.4,9319989
8/21/2023 15:30:00,1269.97,1277.72,1257.83,1260,4610873
8/22/2023 15:30:00,1258.45,1268.97,1249.5,1259.7,3856522
8/23/2023 15:30:00,1262.1,1271.43,1258.47,1261.1,4758976
8/24/2023 15:30:00,1269.95,1269.95,1235.5,1239.9,7070010
8/25/2023 15:30:00,1228,1252.5,1221.3,1234.18,11111200
8/28/2023 15:30:00,1236,1242,1215.55,1221.88,6290413
8/29/2023 15:30:00,1226.03,1226.72,1204.08,1210.18,8438322
8/30/2023 15:30:00,1216,1221.5,1207.5,1209.03,6084473
8/31/2023 15:30:00,1211.5,1212.5,1199.95,1203.5,10819300
9/1/2023 15:30:00,1203.28,1212.83,1200.83,1206.33,9056421
9/4/2023 15:30:00,1206.33,1211.83,1202.65,1205.35,4673813
9/5/2023 15:30:00,1210,1216.97,1206.22,1211.8,4337938
9/6/2023 15:30:00,1210.55,1218.08,1208.63,1214.35,4100185
9/7/2023 15:30:00,1210.85,1219.13,1205.5,1216,6826286
9/8/2023 15:30:00,1220,1228,1211.47,1224.1,11554644
9/11/2023 15:30:00,1226,1238.43,1226,1237.3,6635537
9/12/2023 15:30:00,1241.5,1241.5,1217.97,1219.43,8127833
9/13/2023 15:30:00,1220,1231.33,1213.13,1225.53,6401669
9/14/2023 15:30:00,1230,1232.9,1222.5,1226.65,4604818
9/15/2023 15:30:00,1234,1234,1224.75,1228.93,12734296
9/18/2023 15:30:00,1220.03,1225.5,1216.03,1218.22,3758150
9/20/2023 15:30:00,1211.53,1213.8,1177.5,1191.08,28540942
9/21/2023 15:30:00,1187.47,1195.05,1180,1182.4,6113091
9/22/2023 15:30:00,1188,1191.22,1175,1177.47,9588393
9/25/2023 15:30:00,1175.2,1180.35,1167.55,1170.22,7127442
9/26/2023 15:30:00,1169.28,1175.1,1167.8,1171.25,5043891
9/27/2023 15:30:00,1171.75,1185.9,1169.25,1184.45,5861389
9/28/2023 15:30:00,1191.5,1191.5,1162.5,1167.05,7259173
9/29/2023 15:30:00,1170.9,1184.55,1167.05,1172.5,6171007
10/3/2023 15:30:00,1164.97,1167.8,1158,1159.08,4429528
10/4/2023 15:30:00,1154.5,1159.5,1147.55,1157.08,5143193
10/5/2023 15:30:00,1159.63,1164.7,1154.5,1157.05,5476841
10/6/2023 15:30:00,1158.53,1162.4,1156.03,1159,2715513
10/9/2023 15:30:00,1154.05,1155.97,1147.5,1149.13,3788439
10/10/2023 15:30:00,1153.28,1158.95,1151.88,1154.2,5118016
10/11/2023 15:30:00,1157.22,1174.85,1156.5,1172.53,4907059
10/12/2023 15:30:00,1171.93,1179.68,1169.08,1174.7,6277225
10/13/2023 15:30:00,1170,1178.75,1164.58,1174.65,5075158
10/16/2023 15:30:00,1172.5,1177.28,1168,1172.03,2964518
10/17/2023 15:30:00,1178,1179.85,1170.65,1177.63,3964090
10/18/2023 15:30:00,1177.63,1183.5,1160.5,1162,4459160
10/19/2023 15:30:00,1156,1160.9,1150.5,1153.08,6016278
10/20/2023 15:30:00,1150,1157.35,1148.15,1149.55,4456656
10/23/2023 15:30:00,1145,1153.13,1127.63,1131.6,3926981
10/25/2023 15:30:00,1125.03,1140.6,1121.5,1128.97,5810344
10/26/2023 15:30:00,1125.5,1129,1110.15,1113.25,7611267
10/27/2023 15:30:00,1120,1136.75,1117.97,1132.9,5885542
10/30/2023 15:30:00,1137,1162.5,1134.97,1156.25,8406652
10/31/2023 15:30:00,1164,1164,1141.45,1143.95,6404219
11/1/2023 15:30:00,1144.58,1158.75,1137.6,1148.7,5154595
11/2/2023 15:30:00,1156.97,1162.15,1153.97,1160.1,5281052
11/3/2023 15:30:00,1163.6,1167.47,1157.88,1159.85,4425078
11/6/2023 15:30:00,1166.15,1170,1162.8,1169.5,5323652
11/7/2023 15:30:00,1167.03,1169.55,1159.78,1161.9,3480102
11/8/2023 15:30:00,1166,1170.5,1160.88,1167.95,3942247
11/9/2023 15:30:00,1167.93,1167.95,1152.1,1155.28,7256805
11/10/2023 15:30:00,1152.78,1158.18,1149.03,1157.45,3867477
11/13/2023 15:30:00,1161.45,1162.3,1155.85,1157.3,1927405
11/15/2023 15:30:00,1170,1180.97,1163.5,1178.22,6110324
11/16/2023 15:30:00,1175.55,1187.08,1173.47,1180.35,6567455
11/17/2023 15:30:00,1176.45,1186.63,1176.03,1177.78,3879317
11/20/2023 15:30:00,1174.28,1179.2,1168.2,1174.68,2245093
11/21/2023 15:30:00,1183,1194,1180.1,1189.45,4107225
11/22/2023 15:30:00,1187.5,1197.22,1186.1,1194.1,4267407
11/23/2023 15:30:00,1194.1,1200,1194.1,1197.75,4265771
11/24/2023 15:30:00,1195.8,1201.3,1195.53,1196.95,3374743
11/28/2023 15:30:00,1196.95,1199.85,1187.63,1197.2,6896087
11/29/2023 15:30:00,1204,1205.97,1199.03,1200.35,6265653
11/30/2023 15:30:00,1197.35,1200.35,1184.95,1188.72,14219992
12/1/2023 15:30:00,1189,1198.2,1188.8,1197.15,7171421
12/4/2023 15:30:00,1225,1225,1199.3,1210.1,7795495
12/5/2023 15:30:00,1219.5,1220.43,1210.83,1218.88,6346812
12/6/2023 15:30:00,1223.55,1236.47,1217.5,1230.55,8211221
12/7/2023 15:30:00,1230,1230.47,1221,1228.53,4071048
12/8/2023 15:30:00,1231.93,1238.35,1222.5,1227.88,5102447
12/11/2023 15:30:00,1228,1233.8,1226.2,1229.68,3533069
12/12/2023 15:30:00,1230,1232.47,1210.08,1212.03,4598562
12/13/2023 15:30:00,1211,1219.18,1203.15,1216.97,5015591
12/14/2023 15:30:00,1227,1237.47,1221.33,1232.08,8486177
12/15/2023 15:30:00,1239,1250,1235.03,1247.8,7966076
12/18/2023 15:30:00,1247.8,1267.45,1245.47,1260.5,7082594
12/19/2023 15:30:00,1277.5,1286.95,1262.6,1279.05,8410302
12/20/2023 15:30:00,1285.53,1299.43,1260,1263.58,8868361
12/21/2023 15:30:00,1263.5,1286.75,1259.13,1281.28,6882727
12/22/2023 15:30:00,1279.8,1290.45,1273.83,1282.53,8270892
12/26/2023 15:30:00,1284,1295.97,1281.35,1289.03,3732832
12/27/2023 15:30:00,1291,1299.95,1286.55,1293.43,4602078
12/28/2023 15:30:00,1294.9,1306,1293.43,1302.78,6151318
12/29/2023 15:30:00,1305.55,1307,1289.65,1292.47,5432292
1/1/2024 15:30:00,1290.28,1303.43,1286.58,1295.13,2015270
1/2/2024 15:30:00,1292.5,1307.5,1286.5,1305.85,3724400
1/3/2024 15:30:00,1305,1317,1288.6,1291.65,4518768
1/4/2024 15:30:00,1294,1304.93,1289.55,1298.33,4806389
1/5/2024 15:30:00,1301.45,1309.93,1299,1303.85,4043203
1/8/2024 15:30:00,1305,1315.98,1284.47,1293.68,3867326
1/9/2024 15:30:00,1300,1303.4,1288.6,1290.25,2701537
1/10/2024 15:30:00,1288.5,1329.5,1287.53,1325.05,5551370
1/11/2024 15:30:00,1329.5,1362.5,1328.5,1359.9,11862926
1/12/2024 15:30:00,1359.9,1373.33,1345.75,1370.73,7506082
1/15/2024 15:30:00,1375,1396.45,1366,1394.13,4305297
1/16/2024 15:30:00,1389.98,1396.3,1370.5,1374.63,4534512
1/17/2024 15:30:00,1359.5,1386.28,1355.03,1361.58,6098691
1/18/2024 15:30:00,1351.4,1371,1351.25,1367.95,5139719
1/19/2024 15:30:00,1376,1376,1359,1367.45,5211352
1/23/2024 15:30:00,1371.75,1371.75,1322.55,1328.58,10027710
1/24/2024 15:30:00,1335.23,1349.5,1323.93,1343.88,10959564
1/25/2024 15:30:00,1342.95,1364.15,1335.2,1353.08,5904436
1/29/2024 15:30:00,1364.5,1452.5,1360.18,1448.05,11946719
1/30/2024 15:30:00,1459.95,1459.98,1404.43,1407.63,7046989
1/31/2024 15:30:00,1404,1434.25,1402.5,1426.63,7565113
2/1/2024 15:30:00,1435,1443.35,1418.05,1426.65,6674681
2/2/2024 15:30:00,1433.18,1474.9,1433.18,1457.7,9826294
2/5/2024 15:30:00,1460.75,1470.5,1431.53,1439.03,4407216
2/6/2024 15:30:00,1441.85,1441.85,1419.83,1427.8,4523992
2/7/2024 15:30:00,1435.93,1449.5,1429.25,1442.15,4648284
2/8/2024 15:30:00,1450,1459.48,1427.53,1450.13,7347317
2/9/2024 15:30:00,1454,1471.98,1450.95,1460.75,6278399
2/12/2024 15:30:00,1460.75,1461,1442.35,1452.35,3337215
2/13/2024 15:30:00,1455.5,1479,1454,1465.1,3857797
2/14/2024 15:30:00,1457.5,1483.65,1457.5,1481.38,3558944
2/15/2024 15:30:00,1483.35,1484.73,1466.53,1470.6,5003391
2/16/2024 15:30:00,1476.48,1477,1458.55,1460.58,4883749
2/19/2024 15:30:00,1462.05,1479.5,1453.53,1474,3364914
2/20/2024 15:30:00,1475.03,1475.5,1461.8,1471.03,3558748
2/21/2024 15:30:00,1474,1488.53,1457.55,1467.7,6360146
2/22/2024 15:30:00,1468.15,1484.95,1458,1481.75,9246864
2/23/2024 15:30:00,1489.5,1497.55,1483.35,1493.63,7219292
2/26/2024 15:30:00,1493.55,1494.53,1482.5,1487.33,3756553
2/27/2024 15:30:00,1483.03,1499.95,1478.05,1485.65,5413022
2/28/2024 15:30:00,1483,1491.28,1450.18,1455.63,4323975
2/29/2024 15:30:00,1465,1478.98,1454.53,1460.8,11814488
3/1/2024 15:30:00,1463.5,1500,1462.5,1492.13,6066463
3/4/2024 15:30:00,1490.48,1512.45,1487.23,1507.4,5012210
3/5/2024 15:30:00,1505.78,1507.4,1486.05,1500.2,3553834
3/6/2024 15:30:00,1493.45,1509,1478.5,1503,3902838
3/7/2024 15:30:00,1502.98,1503.1,1475.55,1478.93,4157863
3/11/2024 15:30:00,1489,1489,1463.5,1466.6,5638565
3/12/2024 15:30:00,1466.6,1488,1465.03,1475.43,4716339
3/13/2024 15:30:00,1479.78,1483.1,1427.78,1432.18,6761067
3/14/2024 15:30:00,1439.7,1448.53,1425.5,1431.48,9285551
3/15/2024 15:30:00,1425.95,1433.23,1412.9,1418.23,9611909
3/18/2024 15:30:00,1420,1441.73,1416.53,1439.48,4584696
3/19/2024 15:30:00,1428.75,1437.6,1417.25,1425.25,4137882
3/20/2024 15:30:00,1427.95,1445,1424.03,1443.75,4244403
3/21/2024 15:30:00,1452.53,1457.9,1444.68,1450.98,6503468
3/22/2024 15:30:00,1449.98,1460,1447.35,1455.03,9763804
3/26/2024 15:30:00,1445,1452.4,1439,1441.58,5707953
3/27/2024 15:30:00,1448,1500,1447,1492.85,8163322
3/28/2024 15:30:00,1492.88,1505.95,1478.65,1485.85,10927182
4/1/2024 15:30:00,1492.48,1493.98,1482.5,1484.78,2506940
4/2/2024 15:30:00,1484,1494,1475,1486.95,4455083
4/3/2024 15:30:00,1482.08,1484.45,1468.9,1471.6,3504146
4/4/2024 15:30:00,1479.75,1479.75,1450,1462.93,7245136
4/5/2024 15:30:00,1460.88,1470.8,1456,1460.1,3721149
4/8/2024 15:30:00,1462.98,1490.98,1461,1485.98,4178559
4/9/2024 15:30:00,1489,1489.8,1462.5,1463.65,3535707
4/10/2024 15:30:00,1466.35,1487,1466.35,1477.5,4569165
4/12/2024 15:30:00,1475.88,1486.48,1463.08,1467.15,7775506
4/15/2024 15:30:00,1461,1482.13,1446.33,1464.83,6451031
4/16/2024 15:30:00,1453.35,1471.18,1450.93,1465.75,4683092
4/18/2024 15:30:00,1463.5,1486,1459.35,1464.33,9502846
4/19/2024 15:30:00,1456.78,1474,1443.03,1470.13,7870889
4/22/2024 15:30:00,1472.45,1482.83,1467.8,1479.85,5175181
4/23/2024 15:30:00,1479,1493.5,1455.55,1459.33,7302777
4/24/2024 15:30:00,1463.5,1468.55,1449.5,1450.18,5231388
4/25/2024 15:30:00,1442.5,1467.98,1441.5,1459.98,7971963
4/26/2024 15:30:00,1463.95,1465,1450,1452.55,4706924
4/29/2024 15:30:00,1450,1467.9,1450,1465.03,3623987
4/30/2024 15:30:00,1468,1483.08,1462.88,1467,5737131
5/2/2024 15:30:00,1472,1477.33,1464.13,1466.55,7256323
5/3/2024 15:30:00,1471,1474.95,1416.15,1434,8613479
5/6/2024 15:30:00,1435.5,1440,1418,1419.53,3697104
5/7/2024 15:30:00,1415.98,1420.75,1392,1401.48,7258736
5/8/2024 15:30:00,1397.5,1432.95,1397.5,1418.55,4719501
5/9/2024 15:30:00,1413,1423.75,1390,1394.13,5504806
5/10/2024 15:30:00,1396.75,1410,1388.08,1407.43,5252548
5/13/2024 15:30:00,1399.9,1406.98,1384,1402.7,4228310
5/14/2024 15:30:00,1400.98,1427.08,1400.03,1420.08,3594150
5/15/2024 15:30:00,1420.5,1429.98,1413.03,1416.28,2523267
5/16/2024 15:30:00,1418.55,1427.5,1398.03,1425.35,7355887
5/17/2024 15:30:00,1423.05,1437.2,1413.25,1435.7,5458238
5/21/2024 15:30:00,1425.6,1441.83,1425.6,1436.13,5588064
5/22/2024 15:30:00,1436.28,1468.78,1436.28,1460.65,5140802
5/23/2024 15:30:00,1458.55,1492.23,1455,1486.05,7304130
5/24/2024 15:30:00,1483.63,1488.5,1476.1,1480.25,3547388
5/27/2024 15:30:00,1480.23,1484.9,1461.55,1466.25,3314505
5/28/2024 15:30:00,1468,1478.5,1452.75,1456.2,3910081
5/29/2024 15:30:00,1446.5,1458,1438.45,1440.78,3691778
5/30/2024 15:30:00,1435.5,1440.4,1420.1,1424.85,6603429
5/31/2024 15:30:00,1431.3,1442.25,1422.25,1430.4,15534916
6/3/2024 15:30:00,1483,1514.5,1459,1510.33,10763971
6/4/2024 15:30:00,1498.05,1498.05,1359.3,1397.28,18354549
6/5/2024 15:30:00,1422,1431.15,1384.1,1420.75,8732445
6/6/2024 15:30:00,1435,1443.7,1421.35,1431.6,8927861
6/7/2024 15:30:00,1428.5,1472,1426.5,1469.95,9279348
6/10/2024 15:30:00,1469.95,1493.35,1468.08,1471.4,4625880
6/11/2024 15:30:00,1469,1473.68,1454.68,1456.68,5887451
6/12/2024 15:30:00,1457.5,1476,1455.18,1463.33,5040871
6/13/2024 15:30:00,1472,1472.25,1460.1,1465.25,4590580
6/14/2024 15:30:00,1470,1479.68,1457.23,1477.55,4078999
6/18/2024 15:30:00,1487.35,1487.4,1471.35,1481.03,3598383
6/19/2024 15:30:00,1487.5,1487.5,1456,1458.65,4362937
6/20/2024 15:30:00,1459,1482.85,1450.1,1473.7,8056888
6/21/2024 15:30:00,1473.63,1474.7,1440.58,1454.2,15585180
6/24/2024 15:30:00,1445.53,1449.5,1437.5,1441.48,4439193
6/25/2024 15:30:00,1443,1455.93,1441,1454.15,3522693
6/26/2024 15:30:00,1446.05,1518.98,1445.13,1514.03,11007441
6/27/2024 15:30:00,1513.75,1537.5,1506,1530.55,14191515
6/28/2024 15:30:00,1531.03,1581,1531.03,1565.4,14478668
7/1/2024 15:30:00,1562.53,1579.4,1555.68,1560.15,3862153
7/2/2024 15:30:00,1569.5,1573.5,1557,1565.18,3874623
7/3/2024 15:30:00,1566.33,1575,1542.78,1552.43,4524810
7/4/2024 15:30:00,1557,1567.5,1550.8,1554.03,3418588
7/5/2024 15:30:00,1553.83,1598.5,1548,1588.63,6134855
7/8/2024 15:30:00,1589,1608.8,1582.53,1600.9,4750403
7/9/2024 15:30:00,1597.6,1600.5,1580.5,1590.28,3480001
7/10/2024 15:30:00,1595,1597.5,1563.15,1584.23,3567289
7/11/2024 15:30:00,1587.5,1604.25,1570.5,1580.65,5970473
7/12/2024 15:30:00,1584.5,1605.15,1574.5,1596.73,6462392
7/15/2024 15:30:00,1604.45,1605.85,1585.5,1597.23,2664844
7/16/2024 15:30:00,1593.5,1600,1569.13,1576.25,4693419
7/18/2024 15:30:00,1576,1593.9,1557.83,1586.68,6149187
7/19/2024 15:30:00,1586,1589.98,1552.8,1555.15,6570195
7/22/2024 15:30:00,1537.25,1537.5,1499.28,1500.68,9837188
7/23/2024 15:30:00,1501,1505.75,1463,1487.9,9026022
7/24/2024 15:30:00,1485,1509.5,1476.4,1495.7,5956681
7/25/2024 15:30:00,1481,1500.48,1477.08,1492.4,6259938
7/26/2024 15:30:00,1492.4,1512.43,1490.35,1509.03,4929970
7/29/2024 15:30:00,1511.95,1527.5,1511.78,1520.1,3769275
7/30/2024 15:30:00,1517.03,1525,1510,1513.15,4114104
7/31/2024 15:30:00,1504,1510.45,1501.15,1505.43,5028673
8/1/2024 15:30:00,1512,1518,1504.3,1515.3,5382111
8/2/2024 15:30:00,1505,1509.33,1493.28,1499.33,5134124
8/5/2024 15:30:00,1480,1483.9,1433.25,1447.33,8523352
8/6/2024 15:30:00,1455.15,1477.5,1451.33,1456.05,5118093
8/7/2024 15:30:00,1469,1472.5,1461.5,1464.83,4087284
8/8/2024 15:30:00,1457.53,1465,1445.93,1449.13,6193596
8/9/2024 15:30:00,1460,1476.5,1456,1474.3,3124888
8/12/2024 15:30:00,1470,1473,1457.75,1460.63,4092292
8/13/2024 15:30:00,1460.75,1470.08,1458,1463.63,3132532
8/14/2024 15:30:00,1463.55,1472,1453.7,1461.85,3133733
8/16/2024 15:30:00,1468.65,1480.4,1458.05,1478.2,4708451
8/19/2024 15:30:00,1482.5,1498.3,1480.5,1488.4,6898871
8/20/2024 15:30:00,1497.23,1503.93,1490.03,1495.95,4205904
8/21/2024 15:30:00,1493.25,1507.88,1490,1498.68,3884998
8/22/2024 15:30:00,1503,1506.5,1490.65,1498.13,5222891
8/23/2024 15:30:00,1503.75,1511.33,1498.43,1499.98,4624827
8/26/2024 15:30:00,1506.98,1523,1503,1512.6,4408057
8/27/2024 15:30:00,1510.5,1513.48,1499.45,1500.45,3125578
8/28/2024 15:30:00,1505,1507.48,1493,1498.3,4805143
8/29/2024 15:30:00,1503.1,1537,1494,1520.93,19167679
8/30/2024 15:30:00,1534,1539.73,1503.33,1509.63,20810365
9/2/2024 15:30:00,1510.88,1526.8,1506.63,1516.25,5620426
9/3/2024 15:30:00,1521.25,1523,1507.5,1509.13,5461900
9/4/2024 15:30:00,1500.7,1517.5,1499.5,1514.55,5991652
9/5/2024 15:30:00,1519.05,1525.78,1487.05,1492.98,8132084
9/6/2024 15:30:00,1492.5,1497,1461.63,1464.83,9697114
9/9/2024 15:30:00,1466.5,1469.93,1455.6,1462.45,4505149
9/10/2024 15:30:00,1460.5,1472.05,1457.58,1461.53,5384130
9/11/2024 15:30:00,1463.05,1468.75,1447.55,1451.5,4880101
9/12/2024 15:30:00,1457,1486,1445.88,1479.8,11174688
9/13/2024 15:30:00,1476.4,1483.15,1469.5,1472.63,4355664
9/16/2024 15:30:00,1477.55,1480.9,1464.75,1471.35,2740887
9/17/2024 15:30:00,1474,1477.48,1466.63,1472.3,2967664
9/18/2024 15:30:00,1470,1482,1460.55,1463.45,4287357
9/19/2024 15:30:00,1466.25,1476.5,1455.55,1469.68,8477951
9/20/2024 15:30:00,1474,1495,1471.38,1485.93,15448660
9/23/2024 15:30:00,1491,1501.5,1488.95,1493.38,4416157
9/24/2024 15:30:00,1488.5,1500.5,1487.88,1489.38,8568722
9/25/2024 15:30:00,1483.9,1496.5,1480.2,1493.95,3534501
9/26/2024 15:30:00,1490.65,1504,1488.05,1497.95,9409499
9/27/2024 15:30:00,1499,1533.48,1492,1526.18,10298739
9/30/2024 15:30:00,1519.4,1524.98,1474.4,1476.58,13504407
10/1/2024 15:30:00,1480.65,1487.95,1462.83,1464.83,8215821
10/3/2024 15:30:00,1436.58,1449.4,1402.08,1406.98,18878647
10/4/2024 15:30:00,1403.93,1417.35,1381.78,1386.53,18536438
10/7/2024 15:30:00,1393.5,1396.5,1361.38,1370.73,11090670
10/8/2024 15:30:00,1372.98,1401,1365.1,1397.35,8510404
10/9/2024 15:30:00,1397.53,1400.98,1372.5,1374.6,7155305
10/10/2024 15:30:00,1380.03,1386,1369.43,1371.05,11179323
10/11/2024 15:30:00,1370,1383.28,1368.83,1372.1,3990061
10/14/2024 15:30:00,1379.45,1380.08,1368.25,1372.53,6110716
10/15/2024 15:30:00,1358.53,1371.7,1340.7,1344.03,16881397
10/16/2024 15:30:00,1340,1364,1337.63,1354.08,10017219
10/17/2024 15:30:00,1365.7,1368.45,1352.05,1356.43,7771830
10/18/2024 15:30:00,1352.18,1368.43,1341.33,1359.3,6041226
10/21/2024 15:30:00,1367.13,1374,1357.73,1369.2,7033704
10/22/2024 15:30:00,1369.2,1376,1340.23,1343.35,7915980
10/23/2024 15:30:00,1337.5,1357.48,1335,1338.53,8607371
10/24/2024 15:30:00,1335.28,1343.7,1323.13,1339.8,11077967
10/25/2024 15:30:00,1343.5,1344.35,1322,1327.85,9298748
10/28/2024 15:30:00,1337,1353,1322.1,1334.35,10824350
10/29/2024 15:30:00,1328.1,1343.2,1320.3,1340,12008361
10/30/2024 15:30:00,1335,1350,1325.35,1343.9,11984423
10/31/2024 15:30:00,1340,1343,1326.15,1332.05,9331650
11/4/2024 15:30:00,1337.85,1340,1285.1,1302.15,19796890
